match_date,tournament_name,round,round_raw_espn,winner_name,loser_name,score_text,espn_tournament_url,espn_daily_url
2026-04-03,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,F,Quarterfinal - Stadium Court,Roman Andres Burruchaga,Learner Tien,5 4 || 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/145-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/145-2026/competitionType/1/date/20260403
2026-04-03,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,F,Quarterfinal - Stadium Court,Tommy Paul,Tomas Martin Etcheverry,4 2 4 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/145-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/145-2026/competitionType/1/date/20260403
2026-04-04,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,F,Semifinal,Tommy Paul,Frances Tiafoe,7 4 7 9 2 || 5 6 6 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/145-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/145-2026/competitionType/1/date/20260404
2026-04-04,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,F,Semifinal - Stadium Court,Roman Andres Burruchaga,Thiago Agustin Tirante,1 1 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/145-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/145-2026/competitionType/1/date/20260404
2026-04-05,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,,,Tommy Paul,Roman Andres Burruchaga,1 6 5 4 || 6 3 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/145-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/145-2026/competitionType/1/date/20260405
2026-03-29,Grand Prix Hassan II,Q1,Qualifying 1st Round,Marco Trungelliti,Hynek Barton,6 7 || 3 5,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260329
2026-03-29,Grand Prix Hassan II,Q1,Qualifying 1st Round - Court 2,Rei Sakamoto,Amine Jamji,4 2 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260329
2026-03-29,Grand Prix Hassan II,Q1,Qualifying 1st Round - Center Court,Henrique Rocha,David Jorda Sanchis,6 6 || 3 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260329
2026-03-29,Grand Prix Hassan II,Q1,Qualifying 1st Round - Court 4,Moez Echargui,Younes Lalami,4 6 3 || 6 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260329
2026-03-29,Grand Prix Hassan II,Q1,Qualifying 1st Round - Center Court,Andrea Pellegrino,Timofey Skatov,6 1 || 3 4 RET,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260329
2026-03-29,Grand Prix Hassan II,Q1,Qualifying 1st Round - Court 2,Nicolai Budkov Kjaer,Ilya Ivashka,1 7 6 3 || 6 5 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260329
2026-03-29,Grand Prix Hassan II,Q1,Qualifying 1st Round - Court 4,Lloyd Harris,Pierre-Hugues Herbert,4 3 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260329
2026-03-29,Grand Prix Hassan II,Q1,Qualifying 1st Round - Court 2,Dusan Lajovic,Jakub Paul,6 6 || 1 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260329
2026-03-30,Grand Prix Hassan II,,,Marco Trungelliti,Rei Sakamoto,7 10 6 || 6 8 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260330
2026-03-30,Grand Prix Hassan II,,,Henrique Rocha,Nicolai Budkov Kjaer,6 6 || 1 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260330
2026-03-30,Grand Prix Hassan II,,,Dusan Lajovic,Lloyd Harris,6 6 || 4 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260330
2026-03-30,Grand Prix Hassan II,,,Timofey Skatov,Moez Echargui,6 6 || 3 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260330
2026-03-30,Grand Prix Hassan II,,,Yannick Hanfmann,Jesper de Jong,6 6 4 8 || 7 8 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260330
2026-03-30,Grand Prix Hassan II,,,Karim Bennani,Quentin Halys,6 6 5 6 || 4 7 7 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260330
2026-03-30,Grand Prix Hassan II,,,Taha Baadi,Aleksandar Vukic,2 6 1 || 6 3 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260330
2026-03-31,Grand Prix Hassan II,,,Kamil Majchrzak,Juan Manuel Cerundolo,6 3 6 3 5 || 7 7 3 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260331
2026-03-31,Grand Prix Hassan II,,,Ignacio Buse,Matteo Berrettini,7 7 6 2 6 || 6 5 7 7 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260331
2026-03-31,Grand Prix Hassan II,,,Rafael Jodar,Dusan Lajovic,6 6 || 3 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260331
2026-03-31,Grand Prix Hassan II,,,Luca Van Assche,Hugo Gaston,6 7 7 || 4 6 5,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260331
2026-03-31,Grand Prix Hassan II,,,Timofey Skatov,Camilo Ugo Carabelli,7 7 3 4 || 6 2 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260331
2026-03-31,Grand Prix Hassan II,,,Marco Trungelliti,Henrique Rocha,6 5 2 || 7 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260331
2026-03-31,Grand Prix Hassan II,,,Mattia Bellucci,Reda Bennani,6 3 6 || 3 6 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260331
2026-03-31,Grand Prix Hassan II,,,Alexandre Muller,Federico Cina,2 3 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260331
2026-04-01,Grand Prix Hassan II,,,Vit Kopriva,Hamad Medjedovic,6 4 7 6 || 7 7 5 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260401
2026-04-01,Grand Prix Hassan II,,,Luciano Darderi,Mattia Bellucci,6 6 || 4 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260401
2026-04-01,Grand Prix Hassan II,,,Corentin Moutet,Taha Baadi,6 6 || 0 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260401
2026-04-01,Grand Prix Hassan II,,,Marco Trungelliti,Kamil Majchrzak,7 7 6 5 || 6 4 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260401
2026-04-01,Grand Prix Hassan II,,,Karim Bennani,Yannick Hanfmann,4 7 7 2 8 || 6 6 3 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260401
2026-04-02,Grand Prix Hassan II,,,Luca Van Assche,Tallon Griekspoor,6 1 6 2 || 4 6 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260402
2026-04-02,Grand Prix Hassan II,,,Rafael Jodar,Tomas Machac,6 4 6 4 || 4 6 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260402
2026-04-02,Grand Prix Hassan II,,,Alexandre Muller,Vit Kopriva,3 6 3 || 6 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260402
2026-04-02,Grand Prix Hassan II,,,Camilo Ugo Carabelli,Ignacio Buse,3 6 5 || 6 3 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260402
2026-04-03,Grand Prix Hassan II,F,Quarterfinal,Marco Trungelliti,Corentin Moutet,6 3 4 || 4 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260403
2026-04-03,Grand Prix Hassan II,F,Quarterfinal - Center Court,Camilo Ugo Carabelli,Luca Van Assche,0 6 6 || 6 3 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260403
2026-04-03,Grand Prix Hassan II,F,Quarterfinal - Center Court,Rafael Jodar,Alexandre Muller,2 0 || 6 2 RET,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260403
2026-04-04,Grand Prix Hassan II,F,Semifinal,Marco Trungelliti,Luciano Darderi,4 6 2 || 6 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260404
2026-04-04,Grand Prix Hassan II,F,Semifinal - Center Court,Rafael Jodar,Camilo Ugo Carabelli,6 6 || 2 1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260404
2026-04-05,Grand Prix Hassan II,,,Rafael Jodar,Marco Trungelliti,3 2 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/28-2026/competitionType/1/date/20260405
2026-03-30,Tiriac Open presented by UniCredit Bank,Q1,Qualifying 1st Round,Joel Josef Schwaerzler,Stefan Horia Haita,3 6 6 0 || 6 3 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260330
2026-03-30,Tiriac Open presented by UniCredit Bank,Q1,Qualifying 1st Round - Central Court,Daniel Merida,Saba Purtseladze,6 6 || 1 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260330
2026-03-30,Tiriac Open presented by UniCredit Bank,Q1,Qualifying 1st Round - Court 1,Dimitar Kuzmanov,Stefano Travaglia,7 7 6 || 6 0 1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260330
2026-03-30,Tiriac Open presented by UniCredit Bank,Q1,Qualifying 1st Round - Court 2,Alex Molcan,Billy Harris,1 6 3 || 6 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260330
2026-03-30,Tiriac Open presented by UniCredit Bank,Q1,Qualifying 1st Round - Court 1,Jay Clarke,Gabriel Ghetu,4 3 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260330
2026-03-30,Tiriac Open presented by UniCredit Bank,Q1,Qualifying 1st Round - Central Court,Stefanos Sakellaridis,Chun-Hsin Tseng,4 3 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260330
2026-03-30,Tiriac Open presented by UniCredit Bank,Q1,Qualifying 1st Round - Court 1,Nikoloz Basilashvili,Daniel Michalski,6 7 || 4 5,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260330
2026-03-30,Tiriac Open presented by UniCredit Bank,Q1,Qualifying 1st Round - Central Court,Jurij Rodionov,George Loffhagen,6 6 5 2 || 4 7 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260330
2026-03-30,Tiriac Open presented by UniCredit Bank,Q1,Qualifying 1st Round - Court 2,Nikoloz Basilashvili,Jurij Rodionov,6 0 6 || 4 6 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260330
2026-03-31,Tiriac Open presented by UniCredit Bank,,,Sebastian Baez,Vilius Gaubas,6 6 || 3 1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260331
2026-03-31,Tiriac Open presented by UniCredit Bank,,,Daniel Altmaier,Pedro Martinez,6 6 || 1 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260331
2026-03-31,Tiriac Open presented by UniCredit Bank,,,Mariano Navone,Christopher O'Connell,4 6 8 7 || 6 7 10,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260331
2026-03-31,Tiriac Open presented by UniCredit Bank,,,Botic Van De Zandschulp,Francesco Maestrelli,3 2 8 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260331
2026-03-31,Tiriac Open presented by UniCredit Bank,,,Alex Molcan,Matteo Arnaldi,6 6 || 3 1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260331
2026-03-31,Tiriac Open presented by UniCredit Bank,,,Daniel Merida,Otto Virtanen,6 4 7 5 || 7 7 5 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260331
2026-03-31,Tiriac Open presented by UniCredit Bank,,,Dino Prizmic,Nikoloz Basilashvili,4 2 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260331
2026-03-31,Tiriac Open presented by UniCredit Bank,,,Stefanos Sakellaridis,Jan Choinski,6 6 || 3 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260331
2026-03-31,Tiriac Open presented by UniCredit Bank,,,Damir Dzumhur,Filip Cristian Jianu,6 4 7 7 || 3 6 6 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260331
2026-03-31,Tiriac Open presented by UniCredit Bank,,,Titouan Droguet,Roberto Bautista Agut,1 6 1 || 6 1 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260331
2026-03-31,Tiriac Open presented by UniCredit Bank,,,Elmer Moller,Gabi Adrian Boitan,3 5 || 6 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260331
2026-03-31,Tiriac Open presented by UniCredit Bank,,,Alexander Shevchenko,Radu David Turcanu,6 6 || 2 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260331
2026-03-31,Tiriac Open presented by UniCredit Bank,,,Daniel Merida,Joel Josef Schwaerzler,6 6 || 2 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260331
2026-03-31,Tiriac Open presented by UniCredit Bank,,,Alex Molcan,Jay Clarke,6 5 7 7 || 3 7 6 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260331
2026-03-31,Tiriac Open presented by UniCredit Bank,,,Stefanos Sakellaridis,Dimitar Kuzmanov,6 7 8 || 3 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260331
2026-04-01,Tiriac Open presented by UniCredit Bank,,,Alex Molcan,Gabriel Diallo,2 2 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260401
2026-04-01,Tiriac Open presented by UniCredit Bank,,,Damir Dzumhur,Nuno Borges,6 1 4 || 7 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260401
2026-04-01,Tiriac Open presented by UniCredit Bank,,,Mariano Navone,Elmer Moller,2 1 7 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260401
2026-04-01,Tiriac Open presented by UniCredit Bank,,,Botic Van De Zandschulp,Alexander Shevchenko,5 1 8 || 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260401
2026-04-03,Tiriac Open presented by UniCredit Bank,,,Daniel Merida,Adrian Mannarino,4 6 6 2 || 6 2 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260403
2026-04-03,Tiriac Open presented by UniCredit Bank,,,Fabian Marozsan,Stefanos Sakellaridis,6 3 5 3 || 7 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260403
2026-04-03,Tiriac Open presented by UniCredit Bank,,,Titouan Droguet,Sebastian Baez,4 4 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260403
2026-04-03,Tiriac Open presented by UniCredit Bank,,,Daniel Altmaier,Dino Prizmic,3 7 7 7 9 || 6 6 1 6 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260403
2026-04-03,Tiriac Open presented by UniCredit Bank,F,Quarterfinal,Fabian Marozsan,Daniel Altmaier,2 6 5 3 || 6 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260403
2026-04-03,Tiriac Open presented by UniCredit Bank,F,Quarterfinal - Court 1,Mariano Navone,Alex Molcan,6 2 3 7 || 3 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260403
2026-04-03,Tiriac Open presented by UniCredit Bank,F,Quarterfinal - Central Court,Botic Van De Zandschulp,Damir Dzumhur,3 3 8 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260403
2026-04-03,Tiriac Open presented by UniCredit Bank,F,Quarterfinal - Central Court,Daniel Merida,Titouan Droguet,6 6 7 1 || 4 7 9 3 RET,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260403
2026-04-04,Tiriac Open presented by UniCredit Bank,F,Semifinal,Daniel Merida,Fabian Marozsan,7 7 3 1 || 6 4 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260404
2026-04-04,Tiriac Open presented by UniCredit Bank,F,Semifinal - Central Court,Mariano Navone,Botic Van De Zandschulp,5 7 7 7 8 || 7 6 3 5,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260404
2026-04-05,Tiriac Open presented by UniCredit Bank,,,Mariano Navone,Daniel Merida,6 4 7 || 2 6 5,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/974-2026/competitionType/1/date/20260405
2026-04-04,Rolex Monte-Carlo Masters,Q1,Qualifying 1st Round,Damir Dzumhur,Nicolai Budkov Kjaer,7 7 7 || 6 4 5,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/42-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/42-2026/competitionType/1/date/20260404
2026-04-04,Rolex Monte-Carlo Masters,Q1,Qualifying 1st Round - Court Rainier III,Alexandre Muller,Jan Choinski,6 1 3 || 7 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/42-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/42-2026/competitionType/1/date/20260404
2026-04-04,Rolex Monte-Carlo Masters,Q1,Qualifying 1st Round - Court Des Princes,Matteo Arnaldi,Vit Kopriva,6 3 2 || 2 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/42-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/42-2026/competitionType/1/date/20260404
2026-04-04,Rolex Monte-Carlo Masters,Q1,Qualifying 1st Round - Court Rainier III,Alexander Shevchenko,Andrea Pellegrino,6 0 || 0 0 RET,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/42-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/42-2026/competitionType/1/date/20260404
2026-04-04,Rolex Monte-Carlo Masters,Q1,Qualifying 1st Round - Court Des Princes,Ethan Quinn,Otto Virtanen,3 6 6 || 6 2 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/42-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/42-2026/competitionType/1/date/20260404
2026-04-04,Rolex Monte-Carlo Masters,Q1,Qualifying 1st Round - Court 9,Alexander Blockx,Francesco Maestrelli,6 3 2 || 7 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/42-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/42-2026/competitionType/1/date/20260404
2026-04-04,Rolex Monte-Carlo Masters,Q1,Qualifying 1st Round - Court Ea De Massy,Francisco Comesana,Romain Arneodo,2 1 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/42-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/42-2026/competitionType/1/date/20260404
2026-04-04,Rolex Monte-Carlo Masters,Q1,Qualifying 1st Round - Court Ea De Massy,Cristian Garin,Jesper de Jong,7 1 6 || 5 6 1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/42-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/42-2026/competitionType/1/date/20260404
