strategy_key,prob_mode,edge_threshold,match_id,date,surface,year,odds_source,prob,market_prob,edge,p1_decimal_odds,full_kelly,kelly_fraction_applied,bet_size,bankroll_before,bankroll_after,pnl,correct
raw_t0.02,raw,0.02,2024-404_36.0,2024-10-23,hard,2024,pinnacle,0.7357140779495239,0.641025641025641,0.09468843692388296,1.56,0.2637749314308167,0.05,450677.5828253059,9013551.656506117,8562874.07368081,-450677.5828253059,0
raw_t0.02,raw,0.02,2024-328_17.0,2024-10-23,hard,2024,pinnacle,0.3269649744033813,0.2994011976047904,0.0275637767985909,3.34,0.03934316859286047,0.019671584296430233,168445.299160129,8562874.07368081,8957036.073715512,394162.00003470184,1
raw_t0.02,raw,0.02,2024-337_15.0,2024-10-23,hard,2024,pinnacle,0.7184513211250305,0.641025641025641,0.07742568009938955,1.56,0.2156858231340136,0.05,447851.8036857756,8957036.073715512,9207833.083779546,250797.01006403437,1
raw_t0.02,raw,0.02,2024-328_21.0,2024-10-24,hard,2024,pinnacle,0.787733256816864,0.7407407407407407,0.046992516076123314,1.35,0.18125684772218997,0.05,460391.6541889773,9207833.083779546,9368970.162745688,161137.07896614211,1
raw_t0.02,raw,0.02,2024-337_22.0,2024-10-24,hard,2024,pinnacle,0.6756681203842163,0.6211180124223602,0.05455010796185611,1.61,0.14397651445670212,0.05,468448.5081372844,9368970.162745688,8900521.654608404,-468448.5081372844,0
raw_t0.02,raw,0.02,2024-328_20.0,2024-10-24,hard,2024,pinnacle,0.8202982544898987,0.8,0.020298254489898637,1.25,0.10149127244949341,0.05,445026.0827304202,8900521.654608404,9011778.17529101,111256.52068260506,1
raw_t0.02,raw,0.02,2024-337_19.0,2024-10-24,hard,2024,pinnacle,0.7732031345367432,0.6211180124223602,0.15208512211438296,1.61,0.4014049944330435,0.05,450588.90876455046,9011778.17529101,9286637.409637384,274859.2343463758,1
raw_t0.02,raw,0.02,2024-328_27.0,2024-10-25,hard,2024,pinnacle,0.5915820002555847,0.3164556962025316,0.2751263040530531,3.16,0.40249959296650356,0.05,464331.8704818692,9286637.409637384,8822305.539155515,-464331.8704818692,0
raw_t0.02,raw,0.02,2024-328_26.0,2024-10-25,hard,2024,pinnacle,0.7069115042686462,0.5617977528089888,0.14511375145965744,1.78,0.3311570225617825,0.05,441115.27695777576,8822305.539155515,8381190.262197739,-441115.27695777576,0
raw_t0.02,raw,0.02,2024-337_28.0,2024-10-25,hard,2024,pinnacle,0.7162269949913025,0.6060606060606061,0.11016638893069641,1.65,0.2796531411317678,0.05,419059.513109887,8381190.262197739,8653578.945719166,272388.6835214265,1
raw_t0.02,raw,0.02,2024-337_27.0,2024-10-25,hard,2024,pinnacle,0.4692530035972595,0.4081632653061224,0.06108973829113712,2.45,0.10322059228502473,0.05,432678.94728595833,8653578.945719166,9280963.419283805,627384.4735646397,1
raw_t0.02,raw,0.02,2024-337_30.0,2024-10-26,hard,2024,pinnacle,0.7324419021606445,0.5813953488372093,0.1510465533234352,1.72,0.3608334329393175,0.05,464048.17096419027,9280963.419283805,8816915.248319615,-464048.17096419027,0
raw_t0.02,raw,0.02,2024-352_1.0,2024-10-28,hard,2024,pinnacle,0.4133822917938232,0.2857142857142857,0.1276680060795375,3.5,0.17873520851135244,0.05,440845.76241598075,8816915.248319615,9919029.654359566,1102114.4060399518,1
raw_t0.02,raw,0.02,2024-352_6.0,2024-10-28,hard,2024,pinnacle,0.536315381526947,0.4484304932735426,0.0878848882534044,2.23,0.15933601691470883,0.05,495951.4827179783,9919029.654359566,9423078.171641588,-495951.4827179783,0
raw_t0.02,raw,0.02,2024-352_9.0,2024-10-28,hard,2024,pinnacle,0.6851989030838013,0.5988023952095809,0.08639650787422037,1.67,0.21534651962678822,0.05,471153.90858207946,9423078.171641588,9738751.290391581,315673.1187499932,1
raw_t0.02,raw,0.02,2024-352_4.0,2024-10-28,hard,2024,pinnacle,0.6322314739227295,0.5050505050505051,0.1271809688722244,1.98,0.2569574677214331,0.05,486937.56451957906,9738751.290391581,10215950.10362077,477198.81322918745,1
raw_t0.02,raw,0.02,2024-352_13.0,2024-10-28,hard,2024,pinnacle,0.2709007561206817,0.1434720229555236,0.1274287331651581,6.97,0.14877357959148269,0.05,510797.5051810385,10215950.10362077,13265411.20955157,3049461.1059307996,1
raw_t0.02,raw,0.02,2024-352_23.0,2024-10-29,hard,2024,pinnacle,0.8662794232368469,0.7518796992481203,0.11439972398872666,1.33,0.4610655542575953,0.05,663270.5604775785,13265411.20955157,13484290.49450917,218879.28495760096,1
raw_t0.02,raw,0.02,2024-352_17.0,2024-10-29,hard,2024,pinnacle,0.4769697189331054,0.4065040650406504,0.07046565389245502,2.46,0.11872980039413658,0.05,674214.5247254586,13484290.49450917,14468643.70060834,984353.2060991696,1
raw_t0.02,raw,0.02,2024-352_15.0,2024-10-29,hard,2024,pinnacle,0.5448630452156067,0.4608294930875576,0.08403355212804908,2.17,0.15585710095544145,0.05,723432.185030417,14468643.70060834,15315059.357093927,846415.6564855879,1
raw_t0.02,raw,0.02,2024-352_27.0,2024-10-29,hard,2024,pinnacle,0.485566645860672,0.3663003663003663,0.11926627956030572,2.73,0.1882063255489217,0.05,765752.9678546963,15315059.357093927,14549306.38923923,-765752.9678546963,0
raw_t0.02,raw,0.02,2024-352_24.0,2024-10-29,hard,2024,pinnacle,0.7618175745010376,0.6756756756756757,0.08614189882536194,1.48,0.26560418804486585,0.05,727465.3194619615,14549306.38923923,14898489.74258097,349183.3533417415,1
raw_t0.02,raw,0.02,2024-352_31.0,2024-10-30,hard,2024,pinnacle,0.3506375253200531,0.2688172043010752,0.0818203210189779,3.72,0.11190132139360204,0.05,744924.4871290486,14898489.74258097,16924684.347571984,2026194.6049910123,1
raw_t0.02,raw,0.02,2024-352_32.0,2024-10-30,hard,2024,pinnacle,0.6366523504257202,0.4184100418410041,0.2182423085847161,2.39,0.375251163681634,0.05,846234.2173785992,16924684.347571984,18100949.909728236,1176265.562156253,1
raw_t0.02,raw,0.02,2024-352_37.0,2024-10-30,hard,2024,pinnacle,0.8484827876091003,0.78125,0.06723278760910034,1.28,0.3073498862130302,0.05,905047.4954864118,18100949.909728236,18354363.208464433,253413.29873619534,1
raw_t0.02,raw,0.02,2024-352_39.0,2024-10-30,hard,2024,pinnacle,0.6462159752845764,0.5319148936170213,0.11430108166755515,1.88,0.244188674471595,0.05,917718.1604232216,18354363.208464433,19161955.189636867,807591.981172435,1
raw_t0.02,raw,0.02,2024-352_50.0,2024-11-01,hard,2024,pinnacle,0.657751739025116,0.5988023952095809,0.05894934381553507,1.67,0.14693343906260245,0.05,958097.7594818434,19161955.189636867,18203857.430155024,-958097.7594818434,0
raw_t0.02,raw,0.02,2024-352_54.0,2024-11-02,hard,2024,pinnacle,0.521207332611084,0.4629629629629629,0.058244369648121075,2.16,0.10845503313788057,0.05,910192.8715077513,18203857.430155024,17293664.55864727,-910192.8715077513,0
raw_t0.02,raw,0.02,2024-4787_1.0,2024-11-03,hard,2024,pinnacle,0.604221761226654,0.3802281368821293,0.22399362434452474,2.63,0.3614130257828835,0.05,864683.2279323636,17293664.55864727,18703098.220177025,1409433.6615297527,1
raw_t0.02,raw,0.02,2024-4787_2.0,2024-11-03,hard,2024,pinnacle,0.7545339465141296,0.6578947368421053,0.09663920967202433,1.52,0.28248384365668666,0.05,935154.9110088513,18703098.220177025,17767943.309168175,-935154.9110088513,0
raw_t0.02,raw,0.02,2025-336_23.0,2024-11-03,hard,2024,pinnacle,0.5244726538658142,0.3802281368821293,0.1442445169836849,2.63,0.23273808568533208,0.05,888397.1654584088,17767943.309168175,16879546.143709768,-888397.1654584088,0
raw_t0.02,raw,0.02,2024-341_2.0,2024-11-03,hard,2024,pinnacle,0.800605297088623,0.7518796992481203,0.04872559784050279,1.33,0.19637892462990517,0.05,843977.3071854884,16879546.143709768,17158058.655080978,278512.5113712112,1
raw_t0.02,raw,0.02,2024-352_55.0,2024-11-03,hard,2024,pinnacle,0.7244285345077515,0.6802721088435374,0.04415642566421407,1.47,0.1381062675029673,0.05,857902.932754049,17158058.655080978,17561273.03347538,403214.378394403,1
raw_t0.02,raw,0.02,2024-4787_9.0,2024-11-04,hard,2024,pinnacle,0.7699289917945862,0.6024096385542169,0.16751935324036926,1.66,0.4213365551197167,0.05,878063.6516737691,17561273.03347538,18140795.043580066,579522.0101046875,1
raw_t0.02,raw,0.02,2024-4787_8.0,2024-11-04,hard,2024,pinnacle,0.7040178775787354,0.5714285714285714,0.13258930615016395,1.75,0.3093750476837158,0.05,907039.7521790033,18140795.043580066,18821074.857714318,680279.8141342525,1
raw_t0.02,raw,0.02,2024-341_7.0,2024-11-04,hard,2024,pinnacle,0.6257839798927307,0.5681818181818182,0.05760216171091248,1.76,0.13339447975158691,0.05,941053.7428857159,18821074.857714318,19536275.702307463,715200.8445931441,1
raw_t0.02,raw,0.02,2024-341_5.0,2024-11-04,hard,2024,pinnacle,0.5595237612724304,0.5128205128205129,0.046703248451917534,1.95,0.09586456261183082,0.04793228130591541,936418.2626329215,19536275.702307463,18599857.43967454,-936418.2626329215,0
raw_t0.02,raw,0.02,2024-4787_7.0,2024-11-04,hard,2024,pinnacle,0.7197937965393066,0.4184100418410041,0.30138375469830253,2.39,0.518206599804995,0.05,929992.8719837271,18599857.43967454,17669864.567690816,-929992.8719837271,0
raw_t0.02,raw,0.02,2024-341_9.0,2024-11-05,hard,2024,pinnacle,0.270777553319931,0.1901140684410646,0.08066348487886638,5.26,0.09959857522601806,0.04979928761300903,879946.6676893524,17669864.567690816,16789917.900001463,-879946.6676893524,0
raw_t0.02,raw,0.02,2024-4787_15.0,2024-11-05,hard,2024,pinnacle,0.6660086512565613,0.6289308176100629,0.037077833646498415,1.59,0.09992161948802113,0.04996080974401056,838837.8938195305,16789917.900001463,17284832.257354986,494914.3573535231,1
raw_t0.02,raw,0.02,2024-341_10.0,2024-11-05,hard,2024,pinnacle,0.6905849575996399,0.5263157894736842,0.1642691681259557,1.9,0.3467904660436842,0.05,864241.6128677493,17284832.257354986,18062649.70893596,777817.4515809743,1
raw_t0.02,raw,0.02,2024-4787_12.0,2024-11-05,hard,2024,pinnacle,0.6612034440040588,0.4524886877828054,0.20871475622125346,2.21,0.38120629028840497,0.05,903132.4854467981,18062649.70893596,19155440.016326588,1092790.3073906258,1
raw_t0.02,raw,0.02,2024-341_16.0,2024-11-06,hard,2024,pinnacle,0.5799400806427002,0.2439024390243902,0.33603764161830996,4.1,0.4444368808500228,0.05,957772.0008163294,19155440.016326588,18197668.015510257,-957772.0008163294,0
raw_t0.02,raw,0.02,2024-341_17.0,2024-11-06,hard,2024,pinnacle,0.4777045249938965,0.3205128205128205,0.157191704481076,3.12,0.2313387348966779,0.05,909883.4007755129,18197668.015510257,17287784.614734743,-909883.4007755129,0
raw_t0.02,raw,0.02,2024-4787_16.0,2024-11-06,hard,2024,pinnacle,0.4984526038169861,0.4032258064516129,0.0952267973653732,2.48,0.1595692280176524,0.05,864389.2307367371,17287784.614734743,18567080.676225115,1279296.061490371,1
raw_t0.02,raw,0.02,2024-540_58.0,2024-11-06,grass,2024,pinnacle,0.6391332745552063,0.4032258064516129,0.23590746810359342,2.48,0.39530440601142675,0.05,928354.0338112558,18567080.676225115,17638726.64241386,-928354.0338112558,0
raw_t0.02,raw,0.02,2024-4787_23.0,2024-11-07,hard,2024,pinnacle,0.642673671245575,0.4926108374384237,0.15006283380715124,2.03,0.2957549054645797,0.05,881936.3321206929,17638726.64241386,16756790.310293166,-881936.3321206929,0
raw_t0.02,raw,0.02,2024-341_22.0,2024-11-07,hard,2024,pinnacle,0.5749366283416748,0.4149377593360995,0.1599988690055753,2.41,0.2734732441868343,0.05,837839.5155146583,16756790.310293166,17938144.027168833,1181353.7168756684,1
raw_t0.02,raw,0.02,2024-341_25.0,2024-11-08,hard,2024,pinnacle,0.6487544775009155,0.5291005291005292,0.11965394840038635,1.89,0.25409658705250593,0.05,896907.2013584417,17938144.027168833,18736391.436377846,798247.4092090131,1
raw_t0.02,raw,0.02,2024-341_26.0,2024-11-08,hard,2024,pinnacle,0.7064578533172607,0.5291005291005292,0.17735732421673156,1.89,0.3766352165950818,0.05,936819.5718188924,18736391.436377846,17799571.864558954,-936819.5718188924,0
raw_t0.02,raw,0.02,2024-605_9.0,2024-11-11,hard,2024,pinnacle,0.8079392313957214,0.7633587786259541,0.0445804527697673,1.31,0.1883883649303068,0.05,889978.5932279477,17799571.864558954,18075465.22845962,275893.36390066386,1
raw_t0.02,raw,0.02,2024-M-DC-2024-FLS-M-USA-AUS-01_2.0,2024-11-14,hard,2024,pinnacle,0.4138550758361816,0.3236245954692557,0.09023048036692588,3.09,0.13340295901138807,0.05,903773.261422981,18075465.22845962,17171691.96703664,-903773.261422981,0
raw_t0.02,raw,0.02,2024-9900_11.0,2024-11-14,hard,2024,pinnacle,0.5391132831573486,0.3236245954692557,0.21548868768809293,3.09,0.31859332294555365,0.05,858584.598351832,17171691.96703664,18966133.777591966,1794441.8105553288,1
raw_t0.02,raw,0.02,2025-336_10.0,2024-12-31,hard,2024,pinnacle,0.6452710628509521,0.6060606060606061,0.03921045679034607,1.65,0.09953423646780152,0.04976711823390076,943889.8221493983,18966133.777591966,18022243.955442566,-943889.8221493983,0
raw_t0.02,raw,0.02,2025-339_13.0,2024-12-31,hard,2024,max,0.3536267578601837,0.2702702702702702,0.08335648758991354,3.7,0.1142292607713629,0.05,901112.1977721284,18022243.955442566,17121131.75767044,-901112.1977721284,0
