match_id,surface,year,round,p1_name,p2_name,prob,correct,p1_match_key,p2_match_key,surf_norm
2025-4462_8.0,clay,2025,R32,christopher o'connell,dusan lajovic,0.5497626662254333,1,oconnell c,lajovic d,clay
2025-506_19.0,clay,2025,R16,francisco cerundolo,juan manuel cerundolo,0.7500591278076172,1,cerundolo f,manuel cerundolo j,clay
2025-506_2.0,clay,2025,R32,joao fonseca,tomas martin etcheverry,0.6405459642410278,1,fonseca j,martin etcheverry t,clay
2025-506_7.0,clay,2025,R32,juan manuel cerundolo,roman andres burruchaga,0.3301829099655151,1,manuel cerundolo j,andres burruchaga r,clay
2025-520_14.0,clay,2025,R128,aleksandar kovacevic,federico agustin gomez,0.5666834115982056,0,kovacevic a,agustin gomez f,clay
2025-520_24.0,clay,2025,R128,albert ramos-vinolas,casper ruud,0.0553439296782016,0,ramos-vinolas a,ruud c,clay
2025-520_28.0,clay,2025,R128,stefanos tsitsipas,tomas martin etcheverry,0.465420126914978,1,tsitsipas s,martin etcheverry t,clay
2025-520_29.0,clay,2025,R128,christopher o'connell,ugo humbert,0.4284079670906067,0,oconnell c,humbert u,clay
2025-520_41.0,clay,2025,R128,filip misolic,yunchaokete bu,0.3508939445018768,1,misolic f,yunchaokete b,clay
2025-520_51.0,clay,2025,R128,giovanni mpetshi perricard,zizou bergs,0.5065532326698303,1,mpetshi perricard g,bergs z,clay
2025-520_52.0,clay,2025,R128,alex michelsen,juan manuel cerundolo,0.6783053874969482,0,michelsen a,manuel cerundolo j,clay
2025-520_56.0,clay,2025,R128,damir dzumhur,thiago agustin tirante,0.6339084506034851,1,dzumhur d,agustin tirante t,clay
2025-520_58.0,clay,2025,R128,daniel elahi galan,valentin royer,0.29819256067276,1,elahi galan d,royer v,clay
2025-520_63.0,clay,2025,R128,botic van de zandschulp,emilio nava,0.3199927806854248,0,de zandschulp b,nava e,clay
2025-520_79.0,clay,2025,R64,cameron norrie,federico agustin gomez,0.8363803625106812,1,norrie c,agustin gomez f,clay
2025-520_83.0,clay,2025,R64,daniel elahi galan,lorenzo musetti,0.064484067261219,0,elahi galan d,musetti l,clay
2025-520_92.0,clay,2025,R64,damir dzumhur,giovanni mpetshi perricard,0.4553344547748565,1,dzumhur d,mpetshi perricard g,clay
2025-520_95.0,clay,2025,R64,hamad medjedovic,juan manuel cerundolo,0.6550548672676086,1,medjedovic h,manuel cerundolo j,clay
2025-6932_1.0,clay,2025,R32,alexander zverev,yunchaokete bu,0.8816727995872498,1,zverev a,yunchaokete b,clay
2025-6932_12.0,clay,2025,R32,juan manuel cerundolo,nicolas jarry,0.3486111760139465,0,manuel cerundolo j,jarry n,clay
2025-6932_18.0,clay,2025,R16,alexandre muller,tomas martin etcheverry,0.3091157376766205,1,muller a,martin etcheverry t,clay
2025-6932_3.0,clay,2025,R32,roman andres burruchaga,sebastian baez,0.2693700790405273,0,andres burruchaga r,baez s,clay
2025-6932_5.0,clay,2025,R32,corentin moutet,tomas martin etcheverry,0.3627562820911407,0,moutet c,martin etcheverry t,clay
2025-6932_8.0,clay,2025,R32,jaime faria,tomas barrios vera,0.6273442506790161,1,faria j,barrios vera t,clay
2025-717_5.0,clay,2025,R32,daniel elahi galan,mackenzie mcdonald,0.3567200303077698,0,elahi galan d,mcdonald m,clay
2025-717_9.0,clay,2025,R32,aleksandar kovacevic,tomas martin etcheverry,0.2935584485530853,1,kovacevic a,martin etcheverry t,clay
2025-M-DC-2025-QLS-M-CRO-FRA-01_1.0,clay,2025,RR,arthur rinderknech,marin cilic,0.3727437853813171,1,rinderknech a,cilic m,clay
2025-M-DC-2025-QLS-M-CRO-FRA-01_2.0,clay,2025,RR,corentin moutet,dino prizmic,0.7555017471313477,1,moutet c,prizmic d,clay
2025-M-DC-2025-QLS-M-CRO-FRA-01_3.0,clay,2025,RR,corentin moutet,marin cilic,0.5469902157783508,1,moutet c,cilic m,clay
2025-M-DC-2025-QLS-M-ESP-DEN-01_1.0,clay,2025,RR,holger rune,pablo carreno busta,0.6124772429466248,1,rune h,carreno busta p,clay
2025-M-DC-2025-QLS-M-ESP-DEN-01_2.0,clay,2025,RR,elmer moller,jaume munar,0.4935309886932373,1,moller e,munar j,clay
2025-M-DC-2025-QLS-M-ESP-DEN-01_4.0,clay,2025,RR,elmer moller,pablo carreno busta,0.5123594999313354,0,moller e,carreno busta p,clay
2025-M-DC-2025-WG1-PO-COL-BAR-01_1.0,clay,2025,RR,nicolas mejia,xavier lawrence,0.83538419008255,1,mejia n,lawrence x,clay
2025-M-DC-2025-WG1-PO-COL-BAR-01_2.0,clay,2025,RR,adria soriano barrera,darian king,0.7972431182861328,0,soriano barrera a,king d,clay
2025-M-DC-2025-WG1-PO-COL-BAR-01_3.0,clay,2025,RR,darian king,nicolas mejia,0.0812466666102409,1,king d,mejia n,clay
2025-M-DC-2025-WG1-PO-COL-BAR-01_4.0,clay,2025,RR,adria soriano barrera,kaipo marshall,0.8391463756561279,1,soriano barrera a,marshall k,clay
2025-M-DC-2025-WG1-PO-GRE-EGY-01_1.0,clay,2025,RR,christos antonopoulos,mohamed safwat,0.1333946883678436,0,antonopoulos c,safwat m,clay
2025-M-DC-2025-WG1-PO-GRE-EGY-01_2.0,clay,2025,RR,karim-mohamed maamoun,stefanos sakellaridis,0.1487914323806762,0,maamoun k,sakellaridis s,clay
2025-M-DC-2025-WG1-PO-GRE-EGY-01_3.0,clay,2025,RR,mohamed safwat,stefanos sakellaridis,0.6141067147254944,0,safwat m,sakellaridis s,clay
2025-M-DC-2025-WG1-PO-GRE-EGY-01_4.0,clay,2025,RR,amr elsayed abdou ah mohamed,aristotelis thanos,0.1091919019818306,0,ah mohamed a,thanos a,clay
2025-M-DC-2025-WG1-PO-LBN-PER-01_1.0,clay,2025,RR,benjamin hassan,ignacio buse,0.7206619381904602,0,hassan b,buse i,clay
2025-M-DC-2025-WG1-PO-LBN-PER-01_2.0,clay,2025,RR,gonzalo bueno,hady habib,0.3387854099273681,1,bueno g,habib h,clay
2025-M-DC-2025-WG1-PO-LBN-PER-01_3.0,clay,2025,RR,conner huertas del pino,fadi bidan,0.1739019602537155,1,del pino c,bidan f,clay
2025-M-DC-2025-WG1-PO-MON-POR-01_1.0,clay,2025,RR,jaime faria,valentin vacherot,0.6098605990409851,0,faria j,vacherot v,clay
2025-M-DC-2025-WG1-PO-MON-POR-01_2.0,clay,2025,RR,benjamin balleret,nuno borges,0.0494825169444084,0,balleret b,borges n,clay
2025-M-DC-2025-WG1-PO-MON-POR-01_3.0,clay,2025,RR,nuno borges,valentin vacherot,0.6834378838539124,0,borges n,vacherot v,clay
2025-M-DC-2025-WG1-PO-MON-POR-01_4.0,clay,2025,RR,henrique rocha,romain arneodo,0.89097660779953,1,rocha h,arneodo r,clay
2025-M-DC-2025-WG1-R1-BUL-FIN-01_1.0,clay,2025,RR,emil ruusuvuori,ivan ivanov,0.5696931481361389,1,ruusuvuori e,ivanov i,clay
2025-M-DC-2025-WG1-R1-BUL-FIN-01_2.0,clay,2025,RR,alexander vasilev,otto virtanen,0.2801428735256195,1,vasilev a,virtanen o,clay
2025-M-DC-2025-WG1-R1-BUL-FIN-01_3.0,clay,2025,RR,eero vasa,yanaki milev,0.5366849303245544,1,vasa e,milev y,clay
2025-M-DC-2025-WG1-R1-BUL-FIN-01_4.0,clay,2025,RR,alexander vasilev,emil ruusuvuori,0.3528707325458526,1,vasilev a,ruusuvuori e,clay
2025-M-DC-2025-WG1-R1-CHI-LUX-01_1.0,clay,2025,RR,alex knaff,tomas barrios vera,0.2153016924858093,0,knaff a,barrios vera t,clay
2025-M-DC-2025-WG1-R1-CHI-LUX-01_2.0,clay,2025,RR,aaron gil garcia,cristian garin,0.1638681590557098,0,gil garcia a,garin c,clay
2025-M-DC-2025-WG1-R1-CHI-LUX-01_3.0,clay,2025,RR,daniel antonio nunez,louis van herck,0.621345043182373,1,antonio nunez d,van herck l,clay
2025-M-DC-2025-WG1-R1-ECU-BIH-01_1.0,clay,2025,RR,andres andrade,damir dzumhur,0.4507025182247162,0,andrade a,dzumhur d,clay
2025-M-DC-2025-WG1-R1-ECU-BIH-01_2.0,clay,2025,RR,alvaro guillen meza,nerman fatic,0.5402272343635559,1,guillen meza a,fatic n,clay
2025-M-DC-2025-WG1-R1-ECU-BIH-01_3.0,clay,2025,RR,alvaro guillen meza,damir dzumhur,0.3567714393138885,1,guillen meza a,dzumhur d,clay
2025-M-DC-2025-WG1-R1-ECU-BIH-01_4.0,clay,2025,RR,andrej nedic,andres andrade,0.3284800946712494,0,nedic a,andrade a,clay
2025-M-DC-2025-WG1-R1-PER-POR-01_1.0,clay,2025,RR,gonzalo bueno,nuno borges,0.2372256368398666,1,bueno g,borges n,clay
2025-M-DC-2025-WG1-R1-PER-POR-01_2.0,clay,2025,RR,ignacio buse,jaime faria,0.7075230479240417,1,buse i,faria j,clay
2025-M-DC-2025-WG1-R1-PER-POR-01_3.0,clay,2025,RR,ignacio buse,nuno borges,0.4546737670898437,1,buse i,borges n,clay
2025-M-DC-2025-WG2-PO-SLO-INA-01_1.0,clay,2025,RR,filip jeff planinsek,m rifki fitriadi,0.6019468307495117,1,jeff planinsek f,rifki fitriadi m,clay
2025-M-DC-2025-WG2-PO-SLO-INA-02_1.0,clay,2025,RR,bor artnak,gunawan trismuwantara,0.8170641660690308,1,artnak b,trismuwantara g,clay
2025-M-DC-2025-WG2-PO-SLO-INA-03_1.0,clay,2025,RR,bor artnak,lucky candra kurniawan,0.7797719240188599,1,artnak b,candra kurniawan l,clay
2025-M-DC-2025-WG2-R1-LBN-BAR-01_1.0,clay,2025,RR,benjamin hassan,darian king,0.838986873626709,1,hassan b,king d,clay
2025-M-DC-2025-WG2-R1-LBN-BAR-02_2.0,clay,2025,RR,hady habib,kaipo marshall,0.8795792460441589,1,habib h,marshall k,clay
2025-M-DC-2025-WG2-R1-LBN-BAR-04_4.0,clay,2025,RR,fadi bidan,stephen slocombe,0.4796650409698486,1,bidan f,slocombe s,clay
2025-M-DC-2025-WG2-R1-PAR-PAK-01_1.0,clay,2025,RR,alex santino nuã±ez vera,huzaifa abdul rehman,0.7073253989219666,1,nuãez vera a,abdul rehman h,clay
2025-M-DC-2025-WG2-R1-PAR-PAK-02_2.0,clay,2025,RR,adolfo daniel vallejo,muzammil murtaza,0.8838908076286316,1,daniel vallejo a,murtaza m,clay
2025-M-DC-2025-WG2-R1-PAR-PAK-04_4.0,clay,2025,RR,huzaifa abdul rehman,martin antonio vergara del puerto,0.5619962811470032,1,abdul rehman h,del puerto m,clay
2025-M-DC-2025-WG2-R1-UKR-DOM-01_1.0,clay,2025,RR,roberto cid subervi,vladyslav orlov,0.5114896297454834,0,cid subervi r,orlov v,clay
2025-M-DC-2025-WG2-R1-UKR-DOM-02_2.0,clay,2025,RR,peter bertran,viacheslav bielinskyi,0.5455065369606018,0,bertran p,bielinskyi v,clay
2025-M-DC-2025-WG2-R1-UKR-DOM-04_4.0,clay,2025,RR,enmanuel munoz,oleksii krutykh,0.1368990838527679,0,munoz e,krutykh o,clay
2025-311_11.0,grass,2025,R32,christopher o'connell,holger rune,0.1768824607133865,0,oconnell c,rune h,grass
2025-311_8.0,grass,2025,R32,brandon nakashima,giovanni mpetshi perricard,0.5779786705970764,1,nakashima b,mpetshi perricard g,grass
2025-321_11.0,grass,2025,R32,giovanni mpetshi perricard,roman safiullin,0.5766094923019409,1,mpetshi perricard g,safiullin r,grass
2025-321_14.0,grass,2025,R16,felix auger-aliassime,giovanni mpetshi perricard,0.5980919599533081,1,auger-aliassime f,mpetshi perricard g,grass
2025-440_4.0,grass,2025,R32,adrian mannarino,christopher o'connell,0.4069512486457824,1,mannarino a,oconnell c,grass
2025-440_8.0,grass,2025,R32,otto virtanen,tomas martin etcheverry,0.3474642634391784,1,virtanen o,martin etcheverry t,grass
2025-500_10.0,grass,2025,R32,pedro martinez,tomas martin etcheverry,0.4265511631965637,0,martinez p,martin etcheverry t,grass
2025-500_19.0,grass,2025,R16,andrey rublev,tomas martin etcheverry,0.7058243751525879,0,rublev a,martin etcheverry t,grass
2025-500_28.0,grass,2025,QF,karen khachanov,tomas martin etcheverry,0.6611601114273071,1,khachanov k,martin etcheverry t,grass
2025-540_15.0,grass,2025,R128,brandon nakashima,yunchaokete bu,0.7839685082435608,1,nakashima b,yunchaokete b,grass
2025-540_30.0,grass,2025,R128,jack pinnington jones,tomas martin etcheverry,0.2939241230487823,1,pinnington jones j,martin etcheverry t,grass
2025-540_35.0,grass,2025,R128,giovanni mpetshi perricard,taylor fritz,0.1788276880979538,0,mpetshi perricard g,fritz t,grass
2025-540_56.0,grass,2025,R128,adrian mannarino,christopher o'connell,0.472585380077362,1,mannarino a,oconnell c,grass
2025-540_64.0,grass,2025,R128,botic van de zandschulp,matteo arnaldi,0.3332164287567138,1,de zandschulp b,arnaldi m,grass
2025-540_88.0,grass,2025,R64,alejandro davidovich fokina,botic van de zandschulp,0.7329636216163635,1,davidovich fokina a,de zandschulp b,grass
2025-8994_1.0,grass,2025,R32,roberto bautista agut,tomas martin etcheverry,0.5833238959312439,1,bautista agut r,martin etcheverry t,grass
2025-8994_12.0,grass,2025,R32,laslo djere,yunchaokete bu,0.7049398422241211,1,djere l,yunchaokete b,grass
2025-301_10.0,hard,2025,R32,jan-lennard struff,yunchaokete bu,0.3596989214420318,1,struff j,yunchaokete b,hard
2025-328_22.0,hard,2025,R16,botic van de zandschulp,reilly opelka,0.4965119361877441,0,de zandschulp b,opelka r,hard
2025-328_4.0,hard,2025,R32,botic van de zandschulp,jiri lehecka,0.1931261718273162,1,de zandschulp b,lehecka j,hard
2025-328_9.0,hard,2025,R32,giovanni mpetshi perricard,joao fonseca,0.5017813444137573,0,mpetshi perricard g,fonseca j,hard
2025-337_10.0,hard,2025,R32,nicolai budkov kjaer,tomas martin etcheverry,0.260879248380661,0,budkov kjaer n,martin etcheverry t,hard
2025-337_21.0,hard,2025,R16,lorenzo musetti,tomas martin etcheverry,0.7391719818115234,1,musetti l,martin etcheverry t,hard
2025-341_3.0,hard,2025,R32,giovanni mpetshi perricard,vitaliy sachko,0.8342924118041992,0,mpetshi perricard g,sachko v,hard
2025-352_23.0,hard,2025,R64,camilo ugo carabelli,tomas martin etcheverry,0.3303568363189697,1,ugo carabelli c,martin etcheverry t,hard
2025-375_10.0,hard,2025,R32,daniel altmaier,yunchaokete bu,0.4553461670875549,0,altmaier d,yunchaokete b,hard
2025-375_20.0,hard,2025,R16,constant lestienne,yunchaokete bu,0.3310491740703583,0,lestienne c,yunchaokete b,hard
2025-375_22.0,hard,2025,QF,felix auger-aliassime,yunchaokete bu,0.7411239147186279,1,auger-aliassime f,yunchaokete b,hard
2025-375_4.0,hard,2025,R32,botic van de zandschulp,tallon griekspoor,0.3981367945671081,0,de zandschulp b,griekspoor t,hard
2025-403_1.0,hard,2025,R128,matteo arnaldi,yibing wu,0.8123143911361694,1,arnaldi m,yibing w,hard
2025-403_15.0,hard,2025,R128,flavio cobolli,thiago agustin tirante,0.7406711578369141,0,cobolli f,agustin tirante t,hard
2025-403_18.0,hard,2025,R128,christopher o'connell,roberto carballes baena,0.549700140953064,0,oconnell c,carballes baena r,hard
2025-403_3.0,hard,2025,R128,cameron norrie,yunchaokete bu,0.5859213471412659,0,norrie c,yunchaokete b,hard
2025-403_37.0,hard,2025,R64,alex de minaur,yunchaokete bu,0.6337469220161438,1,de minaur a,yunchaokete b,hard
2025-403_45.0,hard,2025,R64,denis shapovalov,thiago agustin tirante,0.6115402579307556,1,shapovalov d,agustin tirante t,hard
2025-403_46.0,hard,2025,R64,giovanni mpetshi perricard,jordan thompson,0.2350223660469055,0,mpetshi perricard g,thompson j,hard
2025-403_6.0,hard,2025,R128,gabriel diallo,tomas martin etcheverry,0.419690877199173,1,diallo g,martin etcheverry t,hard
2025-404_10.0,hard,2025,R128,dusan lajovic,li tu,0.7862299084663391,1,lajovic d,li t,hard
2025-404_12.0,hard,2025,R128,jakub mensik,tomas martin etcheverry,0.5513615608215332,1,mensik j,martin etcheverry t,hard
2025-404_15.0,hard,2025,R128,botic van de zandschulp,nick kyrgios,0.4751918911933899,1,de zandschulp b,kyrgios n,hard
2025-404_19.0,hard,2025,R128,nishesh basavareddy,yunchaokete bu,0.3097316324710846,0,basavareddy n,yunchaokete b,hard
2025-404_28.0,hard,2025,R128,christopher o'connell,roberto carballes baena,0.7154247164726257,1,oconnell c,carballes baena r,hard
2025-404_35.0,hard,2025,R64,botic van de zandschulp,novak djokovic,0.0729430615901947,1,de zandschulp b,djokovic n,hard
2025-404_51.0,hard,2025,R64,daniil medvedev,yunchaokete bu,0.8143194913864136,1,medvedev d,yunchaokete b,hard
2025-404_62.0,hard,2025,R64,christopher o'connell,matteo berrettini,0.285255879163742,0,oconnell c,berrettini m,hard
2025-404_63.0,hard,2025,R64,fabian marozsan,giovanni mpetshi perricard,0.388793021440506,0,marozsan f,mpetshi perricard g,hard
2025-404_71.0,hard,2025,R32,botic van de zandschulp,francisco cerundolo,0.3439962267875671,0,de zandschulp b,cerundolo f,hard
2025-404_80.0,hard,2025,R32,giovanni mpetshi perricard,tallon griekspoor,0.4726313948631286,0,mpetshi perricard g,griekspoor t,hard
2025-407_6.0,hard,2025,R32,botic van de zandschulp,carlos alcaraz,0.1682368069887161,0,de zandschulp b,alcaraz c,hard
2025-418_1.0,hard,2025,R64,david goffin,yunchaokete bu,0.6229444742202759,0,goffin d,yunchaokete b,hard
2025-418_14.0,hard,2025,R64,christopher o'connell,ethan quinn,0.3934142887592315,0,oconnell c,quinn e,hard
2025-418_16.0,hard,2025,R64,aleksandar vukic,giovanni mpetshi perricard,0.5637171864509583,1,vukic a,mpetshi perricard g,hard
2025-418_20.0,hard,2025,R32,alex de minaur,yunchaokete bu,0.80955570936203,1,de minaur a,yunchaokete b,hard
2025-418_23.0,hard,2025,R32,alexei popyrin,yibing wu,0.4625807106494903,0,popyrin a,yibing w,hard
2025-418_37.0,hard,2025,R16,daniil medvedev,yibing wu,0.6580508351325989,1,medvedev d,yibing w,hard
2025-418_5.0,hard,2025,R64,gael monfils,yibing wu,0.5691056847572327,0,monfils g,yibing w,hard
2025-421_14.0,hard,2025,R128,christopher o'connell,chun-hsin tseng,0.685626208782196,1,oconnell c,tseng c,hard
2025-421_22.0,hard,2025,R128,gael monfils,tomas barrios vera,0.8201982378959656,0,monfils g,barrios vera t,hard
2025-421_24.0,hard,2025,R128,pierre-hugues herbert,tomas martin etcheverry,0.3739695847034454,0,herbert p,martin etcheverry t,hard
2025-421_25.0,hard,2025,R128,jacob fearnley,juan pablo ficovich,0.4301987290382385,0,fearnley j,pablo ficovich j,hard
2025-421_27.0,hard,2025,R128,giovanni mpetshi perricard,shintaro mochizuki,0.8270610570907593,1,mpetshi perricard g,mochizuki s,hard
2025-421_3.0,hard,2025,R128,vit kopriva,yunchaokete bu,0.4712684154510498,0,kopriva v,yunchaokete b,hard
2025-421_44.0,hard,2025,R64,christopher o'connell,stefanos tsitsipas,0.4931300580501556,1,oconnell c,tsitsipas s,hard
2025-421_47.0,hard,2025,R64,lorenzo sonego,yunchaokete bu,0.5790072679519653,1,sonego l,yunchaokete b,hard
2025-421_51.0,hard,2025,R64,giovanni mpetshi perricard,holger rune,0.2704757153987884,0,mpetshi perricard g,rune h,hard
2025-421_54.0,hard,2025,R64,juan pablo ficovich,karen khachanov,0.1630640029907226,0,pablo ficovich j,khachanov k,hard
2025-421_59.0,hard,2025,R64,tallon griekspoor,tomas martin etcheverry,0.5069916248321533,0,griekspoor t,martin etcheverry t,hard
2025-421_60.0,hard,2025,R64,alex michelsen,tomas barrios vera,0.7924848794937134,1,michelsen a,barrios vera t,hard
2025-421_78.0,hard,2025,R32,francisco cerundolo,tomas martin etcheverry,0.7196223735809326,1,cerundolo f,martin etcheverry t,hard
2025-421_79.0,hard,2025,R32,alex de minaur,christopher o'connell,0.7677144408226013,1,de minaur a,oconnell c,hard
2025-424_4.0,hard,2025,R32,jaume munar,yunchaokete bu,0.2575244605541229,1,munar j,yunchaokete b,hard
2025-429_17.0,hard,2025,R16,miomir kecmanovic,tomas martin etcheverry,0.4881002008914947,0,kecmanovic m,martin etcheverry t,hard
2025-429_21.0,hard,2025,QF,holger rune,tomas martin etcheverry,0.7283350825309753,1,rune h,martin etcheverry t,hard
2025-429_7.0,hard,2025,R32,mark lajal,tomas martin etcheverry,0.2402574867010116,0,lajal m,martin etcheverry t,hard
2025-451_11.0,hard,2025,R32,abdullah shelbayh,botic van de zandschulp,0.2014148831367492,0,shelbayh a,de zandschulp b,hard
2025-451_16.0,hard,2025,R32,christopher o'connell,hady habib,0.7054870128631592,1,oconnell c,habib h,hard
2025-451_18.0,hard,2025,R16,alex de minaur,botic van de zandschulp,0.7722549438476562,1,de minaur a,de zandschulp b,hard
2025-451_21.0,hard,2025,R16,christopher o'connell,jack draper,0.1231737658381462,0,oconnell c,draper j,hard
2025-495_16.0,hard,2025,R32,giovanni mpetshi perricard,zhizhen zhang,0.7595024108886719,1,mpetshi perricard g,zhang z,hard
2025-495_18.0,hard,2025,R16,daniil medvedev,giovanni mpetshi perricard,0.7891409397125244,1,medvedev d,mpetshi perricard g,hard
2025-495_22.0,hard,2025,R16,christopher o'connell,matteo berrettini,0.1993097513914108,0,oconnell c,berrettini m,hard
2025-495_5.0,hard,2025,R32,christopher o'connell,grigor dimitrov,0.3065443336963653,1,oconnell c,dimitrov g,hard
2025-496_1.0,hard,2025,R32,arthur gea,hugo grenier,0.6383700966835022,0,arthur g,grenier h,hard
2025-496_11.0,hard,2025,R32,botic van de zandschulp,lorenzo sonego,0.4056525826454162,0,de zandschulp b,sonego l,hard
2025-499_13.0,hard,2025,R16,taylor fritz,yunchaokete bu,0.8296573162078857,1,fritz t,yunchaokete b,hard
2025-499_4.0,hard,2025,R32,rinky hijikata,yunchaokete bu,0.3782114684581756,0,hijikata r,yunchaokete b,hard
2025-5014_nan,hard,2025,R128,botic van de zandschulp,nuno borges,0.3746916949748993,0,de zandschulp b,borges n,hard
2025-5100_10.0,hard,2025,R32,mackenzie mcdonald,tomas martin etcheverry,0.2423391342163086,0,mcdonald m,martin etcheverry t,hard
2025-5100_20.0,hard,2025,R16,alexandre muller,tomas martin etcheverry,0.4814160764217376,1,muller a,martin etcheverry t,hard
2025-5100_6.0,hard,2025,R32,botic van de zandschulp,stan wawrinka,0.6261368989944458,0,de zandschulp b,wawrinka s,hard
2025-580_11.0,hard,2025,R128,gael monfils,giovanni mpetshi perricard,0.7499374151229858,1,monfils g,mpetshi perricard g,hard
2025-580_13.0,hard,2025,R128,flavio cobolli,tomas martin etcheverry,0.6073486804962158,0,cobolli f,martin etcheverry t,hard
2025-580_3.0,hard,2025,R128,alex de minaur,botic van de zandschulp,0.8565696477890015,1,de minaur a,de zandschulp b,hard
2025-580_32.0,hard,2025,R128,christopher o'connell,tommy paul,0.2204356640577316,0,oconnell c,paul t,hard
2025-580_57.0,hard,2025,R128,jiri lehecka,li tu,0.9016287922859192,1,lehecka j,li t,hard
2025-580_60.0,hard,2025,R128,hady habib,yunchaokete bu,0.3068567514419555,1,habib h,yunchaokete b,hard
2025-580_76.0,hard,2025,R64,marcos giron,tomas martin etcheverry,0.5274572372436523,1,giron m,martin etcheverry t,hard
2025-6242_nan,hard,2025,R64,chun-hsin tseng,yunchaokete bu,0.2044958174228668,0,tseng c,yunchaokete b,hard
2025-747_nan,hard,2025,R32,alex de minaur,yunchaokete bu,0.8597413301467896,1,de minaur a,yunchaokete b,hard
2025-7480_10.0,hard,2025,R32,alibek kachmazov,juan pablo ficovich,0.3506320416927337,0,kachmazov a,pablo ficovich j,hard
2025-7480_16.0,hard,2025,R16,juan pablo ficovich,quentin halys,0.6178808808326721,1,pablo ficovich j,halys q,hard
2025-7480_18.0,hard,2025,R16,emilio nava,yunchaokete bu,0.4004104733467102,1,nava e,yunchaokete b,hard
2025-7480_19.0,hard,2025,R16,aleksandar kovacevic,luis carlos alvarez,0.8189006447792053,1,kovacevic a,carlos alvarez l,hard
2025-7480_2.0,hard,2025,R32,alan magadan,yunchaokete bu,0.1812978088855743,0,magadan a,yunchaokete b,hard
2025-7480_23.0,hard,2025,QF,aleksandar kovacevic,juan pablo ficovich,0.4996341466903686,1,kovacevic a,pablo ficovich j,hard
2025-7480_4.0,hard,2025,R32,james mccabe,luis carlos alvarez,0.7584498524665833,0,mccabe j,carlos alvarez l,hard
2025-7480_8.0,hard,2025,R32,tristan schoolkate,yibing wu,0.5991846919059753,1,schoolkate t,yibing w,hard
2025-7485_13.0,hard,2025,R16,botic van de zandschulp,eliot spizzirri,0.6702973246574402,0,de zandschulp b,spizzirri e,hard
2025-7485_15.0,hard,2025,R16,gilles arnaud bailly,jiri lehecka,0.1224919781088829,0,arnaud bailly g,lehecka j,hard
2025-7485_20.0,hard,2025,R16,giovanni mpetshi perricard,nikoloz basilashvili,0.6787461042404175,1,mpetshi perricard g,basilashvili n,hard
2025-7485_21.0,hard,2025,QF,giovanni mpetshi perricard,lorenzo musetti,0.3036838173866272,1,mpetshi perricard g,musetti l,hard
2025-7485_25.0,hard,2025,SF,giovanni mpetshi perricard,jiri lehecka,0.5099192261695862,0,mpetshi perricard g,lehecka j,hard
2025-7485_4.0,hard,2025,R32,emil ruusuvuori,giovanni mpetshi perricard,0.2609991133213043,0,ruusuvuori e,mpetshi perricard g,hard
2025-7485_6.0,hard,2025,R32,daniel altmaier,gilles arnaud bailly,0.7980201244354248,0,altmaier d,arnaud bailly g,hard
2025-7485_8.0,hard,2025,R32,botic van de zandschulp,joao fonseca,0.5128560662269592,1,de zandschulp b,fonseca j,hard
2025-7696_1.0,hard,2025,RR,learner tien,nicolai budkov kjaer,0.870619535446167,1,tien l,budkov kjaer n,hard
2025-7696_10.0,hard,2025,RR,alexander blockx,justin engel,0.5244688391685486,1,blockx a,engel j,hard
2025-7696_11.0,hard,2025,RR,dino prizmic,nishesh basavareddy,0.509903609752655,0,prizmic d,basavareddy n,hard
2025-7696_12.0,hard,2025,RR,martin landaluce,nicolai budkov kjaer,0.4217804074287414,0,landaluce m,budkov kjaer n,hard
2025-7696_14.0,hard,2025,SF,alexander blockx,nicolai budkov kjaer,0.5133546590805054,1,blockx a,budkov kjaer n,hard
2025-7696_15.0,hard,2025,F,alexander blockx,learner tien,0.2132596522569656,0,blockx a,tien l,hard
2025-7696_2.0,hard,2025,RR,alexander blockx,dino prizmic,0.3003748655319214,1,blockx a,prizmic d,hard
2025-7696_3.0,hard,2025,RR,martin landaluce,rafael jodar,0.363814502954483,0,landaluce m,jodar r,hard
2025-7696_4.0,hard,2025,RR,justin engel,nishesh basavareddy,0.5072371959686279,0,engel j,basavareddy n,hard
2025-7696_5.0,hard,2025,RR,learner tien,martin landaluce,0.8457735776901245,1,tien l,landaluce m,hard
2025-7696_6.0,hard,2025,RR,alexander blockx,nishesh basavareddy,0.5866042971611023,1,blockx a,basavareddy n,hard
2025-7696_7.0,hard,2025,RR,dino prizmic,justin engel,0.67120361328125,1,prizmic d,engel j,hard
2025-7696_8.0,hard,2025,RR,nicolai budkov kjaer,rafael jodar,0.4629494249820709,1,budkov kjaer n,jodar r,hard
2025-7696_9.0,hard,2025,RR,learner tien,rafael jodar,0.8258121609687805,0,tien l,jodar r,hard
2025-807_6.0,hard,2025,R32,alex michelsen,yunchaokete bu,0.7836634516716003,1,michelsen a,yunchaokete b,hard
2025-8996_1.0,hard,2025,R32,hugo gaston,tomas martin etcheverry,0.3811793625354767,0,gaston h,martin etcheverry t,hard
2025-8996_10.0,hard,2025,R32,cristian garin,juan pablo ficovich,0.759425699710846,1,garin c,pablo ficovich j,hard
