date,year,surface,winner_name,loser_name,winner_odds,loser_odds,odds_source
2022-02-07,2022,hard,anderson k.,querrey s.,1.52,2.7,pinnacle
2022-02-08,2022,hard,nakashima b.,millman j.,1.34,3.5,pinnacle
2022-02-08,2022,hard,thompson j.,lopez f.,1.44,2.99,pinnacle
2022-02-08,2022,hard,giron m.,sandgren t.,1.61,2.45,pinnacle
2022-02-08,2022,hard,broady l.,gojowczyk p.,1.49,2.78,pinnacle
2022-02-08,2022,hard,rodionov j.,cressy m.,3.8,1.31,pinnacle
2022-02-08,2022,hard,stebe c.m.,kudla d.,1.91,1.98,pinnacle
2022-02-08,2022,hard,sock j.,otte o.,2.26,1.7,pinnacle
2022-02-09,2022,hard,pospisil v.,chakravarthi c.,1.02,19.65,pinnacle
2022-02-09,2022,hard,nishioka y.,krueger m.,1.61,2.44,pinnacle
2022-02-09,2022,hard,mannarino a.,johnson s.,1.83,2.08,pinnacle
2022-02-09,2022,hard,seppi a.,altmaier d.,2.05,1.85,pinnacle
2022-02-09,2022,hard,giron m.,broady l.,1.67,2.36,pinnacle
2022-02-09,2022,hard,thompson j.,nakashima b.,3.89,1.3,pinnacle
2022-02-10,2022,hard,isner j.,anderson k.,1.71,2.28,pinnacle
2022-02-10,2022,hard,fritz t.,sock j.,1.32,3.72,pinnacle
2022-02-10,2022,hard,pospisil v.,rodionov j.,1.42,3.14,pinnacle
2022-02-10,2022,hard,brooksby j.,seppi a.,1.21,4.99,pinnacle
2022-02-11,2022,hard,opelka r.,stebe c.m.,1.27,4.18,pinnacle
2022-02-11,2022,hard,mannarino a.,nishioka y.,1.55,2.63,pinnacle
2022-02-11,2022,hard,brooksby j.,thompson j.,1.42,3.13,pinnacle
2022-02-11,2022,hard,giron m.,fritz t.,5.08,1.21,pinnacle
2022-02-12,2022,hard,isner j.,pospisil v.,1.67,2.35,pinnacle
2022-02-12,2022,hard,opelka r.,mannarino a.,1.68,2.32,pinnacle
2022-02-12,2022,hard,opelka r.,isner j.,1.71,2.28,pinnacle
2022-02-13,2022,hard,brooksby j.,giron m.,1.42,3.13,pinnacle
2022-02-13,2022,hard,opelka r.,brooksby j.,1.9,2.01,pinnacle
2022-02-07,2022,hard,mcdonald m.,basilashvili n.,1.65,2.37,pinnacle
2022-02-07,2022,hard,de minaur a.,goffin d.,1.36,3.41,pinnacle
2022-02-07,2022,hard,hurkacz h.,tsonga j.w.,1.22,4.83,pinnacle
2022-02-07,2022,hard,norrie c.,humbert u.,1.71,2.25,pinnacle
2022-02-08,2022,hard,griekspoor t.,karatsev a.,2.3,1.68,pinnacle
2022-02-08,2022,hard,khachanov k.,popyrin a.,1.39,3.23,pinnacle
2022-02-08,2022,hard,rublev a.,laaksonen h.,1.2,5.78,pinnacle
2022-02-08,2022,hard,lehecka j.,shapovalov d.,4.7,1.22,pinnacle
2022-02-08,2022,hard,musetti l.,ymer m.,2.74,1.51,pinnacle
2022-02-08,2022,hard,tsitsipas s.,davidovich fokina a.,1.24,4.6,pinnacle
2022-02-08,2022,hard,van de zandschulp b.,zapata miralles b.,1.24,4.53,pinnacle
2022-02-09,2022,hard,fucsovics m.,krajinovic f.,2.11,1.8,pinnacle
2022-02-09,2022,hard,ivashka i.,harris l.,2.2,1.74,pinnacle
2022-02-09,2022,hard,auger-aliassime f.,gerasimov e.,1.26,4.22,pinnacle
2022-02-09,2022,hard,kwon s.w.,gaston h.,1.53,2.66,pinnacle
2022-02-09,2022,hard,murray a.,bublik a.,1.68,2.29,pinnacle
2022-02-09,2022,hard,de minaur a.,mcdonald m.,1.47,2.92,pinnacle
2022-02-09,2022,hard,musetti l.,hurkacz h.,3.79,1.31,pinnacle
2022-02-09,2022,hard,norrie c.,khachanov k.,2.06,1.85,pinnacle
2022-02-10,2022,hard,lehecka j.,van de zandschulp b.,3.01,1.44,pinnacle
2022-02-10,2022,hard,rublev a.,kwon s.w.,1.23,4.78,pinnacle
2022-02-10,2022,hard,tsitsipas s.,ivashka i.,1.28,4.12,pinnacle
2022-02-10,2022,hard,auger-aliassime f.,murray a.,1.38,3.33,pinnacle
2022-02-10,2022,hard,fucsovics m.,griekspoor t.,2.08,1.84,pinnacle
2022-02-11,2022,hard,lehecka j.,musetti l.,2.07,1.85,pinnacle
2022-02-11,2022,hard,tsitsipas s.,de minaur a.,1.27,4.16,pinnacle
2022-02-11,2022,hard,auger-aliassime f.,norrie c.,1.46,2.95,pinnacle
2022-02-11,2022,hard,rublev a.,fucsovics m.,1.24,4.55,pinnacle
2022-02-12,2022,hard,tsitsipas s.,lehecka j.,1.14,6.75,pinnacle
2022-02-12,2022,hard,auger-aliassime f.,rublev a.,2.27,1.71,pinnacle
2022-02-13,2022,hard,auger-aliassime f.,tsitsipas s.,2.06,1.85,pinnacle
2022-02-14,2022,hard,otte o.,nishioka y.,2.07,1.83,pinnacle
2022-02-14,2022,hard,millman j.,cressy m.,2.67,1.53,pinnacle
2022-02-14,2022,hard,seppi a.,gojowczyk p.,1.59,2.49,pinnacle
2022-02-14,2022,hard,nakashima b.,kudla d.,1.26,4.21,pinnacle
2022-02-15,2022,hard,johnson s.,anderson k.,2.24,1.72,pinnacle
2022-02-15,2022,hard,mannarino a.,broady l.,1.51,2.7,pinnacle
2022-02-15,2022,hard,krueger m.,thompson j.,2.46,1.61,pinnacle
2022-02-15,2022,hard,istomin d.,querrey s.,2.45,1.61,pinnacle
2022-02-15,2022,hard,giron m.,sandgren t.,1.39,3.24,pinnacle
2022-02-15,2022,hard,kozlov s.,gomez e.,1.59,2.47,pinnacle
2022-02-15,2022,hard,korda s.,kokkinakis t.,1.57,2.55,pinnacle
2022-02-16,2022,hard,sock j.,altmaier d.,1.74,2.2,pinnacle
2022-02-16,2022,hard,kozlov s.,johnson s.,2.41,1.64,pinnacle
2022-02-16,2022,hard,paul t.,istomin d.,1.18,5.72,pinnacle
2022-02-17,2022,hard,korda s.,seppi a.,1.18,5.63,pinnacle
2022-02-17,2022,hard,norrie c.,otte o.,1.3,3.95,pinnacle
2022-02-17,2022,hard,millman j.,giron m.,2.49,1.61,pinnacle
2022-02-17,2022,hard,opelka r.,sock j.,1.31,3.8,pinnacle
2022-02-17,2022,hard,mannarino a.,nakashima b.,2.32,1.68,pinnacle
2022-02-18,2022,hard,dimitrov g.,krueger m.,1.41,3.19,pinnacle
2022-02-18,2022,hard,paul t.,kozlov s.,1.36,3.46,pinnacle
2022-02-18,2022,hard,norrie c.,korda s.,1.98,1.93,pinnacle
2022-02-18,2022,hard,opelka r.,mannarino a.,1.48,2.86,pinnacle
2022-02-19,2022,hard,millman j.,dimitrov g.,2.64,1.56,pinnacle
2022-02-19,2022,hard,norrie c.,paul t.,1.65,2.39,pinnacle
2022-02-20,2022,hard,opelka r.,millman j.,1.45,2.99,pinnacle
2022-02-20,2022,hard,norrie c.,opelka r.,1.69,2.32,pinnacle
2022-02-14,2022,hard,molcan a.,o connell c.,2.18,1.75,pinnacle
2022-02-14,2022,hard,kwon s.w.,eubanks c.,1.48,2.84,pinnacle
2022-02-14,2022,hard,van de zandschulp b.,fabbiano t.,1.19,5.38,pinnacle
2022-02-14,2022,hard,khachanov k.,mcdonald m.,1.52,2.69,pinnacle
2022-02-14,2022,hard,evans d.,gerasimov e.,1.46,2.91,pinnacle
2022-02-15,2022,hard,ymer e.,sousa j.,5.5,1.14,max
2022-02-15,2022,hard,bublik a.,kovalik j.,1.16,5.93,pinnacle
2022-02-15,2022,hard,rinderknech a.,vesely j.,1.54,2.63,pinnacle
2022-02-15,2022,hard,davidovich fokina a.,jaziri m.,1.06,11.34,pinnacle
2022-02-15,2022,hard,fucsovics m.,harris l.,1.79,2.18,pinnacle
2022-02-15,2022,hard,murray a.,daniel t.,1.46,2.92,pinnacle
2022-02-15,2022,hard,ruusuvuori e.,goffin d.,1.29,3.94,pinnacle
2022-02-16,2022,hard,shapovalov d.,molcan a.,1.25,4.44,pinnacle
2022-02-16,2022,hard,rinderknech a.,bublik a.,2.31,1.69,pinnacle
2022-02-16,2022,hard,fucsovics m.,kwon s.w.,1.56,2.6,pinnacle
2022-02-16,2022,hard,cilic m.,van de zandschulp b.,1.77,2.18,pinnacle
2022-02-16,2022,hard,basilashvili n.,ymer e.,1.67,2.36,pinnacle
2022-02-16,2022,hard,davidovich fokina a.,evans d.,2.34,1.68,pinnacle
2022-02-16,2022,hard,bautista agut r.,murray a.,1.76,2.2,pinnacle
2022-02-16,2022,hard,khachanov k.,ruusuvuori e.,1.62,2.45,pinnacle
2022-02-17,2022,hard,rinderknech a.,shapovalov d.,3.58,1.34,pinnacle
2022-02-17,2022,hard,basilashvili n.,fucsovics m.,2.36,1.67,pinnacle
2022-02-17,2022,hard,bautista agut r.,davidovich fokina a.,1.39,3.27,pinnacle
2022-02-17,2022,hard,khachanov k.,cilic m.,1.71,2.28,pinnacle
2022-02-18,2022,hard,basilashvili n.,rinderknech a.,2.11,1.81,pinnacle
2022-02-18,2022,hard,bautista agut r.,khachanov k.,1.58,2.57,pinnacle
2022-02-19,2022,hard,bautista agut r.,basilashvili n.,1.48,2.88,pinnacle
2022-02-14,2022,hard,travaglia s.,laaksonen h.,2.45,1.61,pinnacle
2022-02-14,2022,hard,gasquet r.,ymer m.,2.23,1.72,pinnacle
2022-02-14,2022,hard,ivashka i.,gombos n.,1.34,3.55,pinnacle
2022-02-15,2022,hard,safiullin r.,popyrin a.,2.24,1.71,pinnacle
2022-02-15,2022,hard,rune h.,bergs z.,1.51,2.73,pinnacle
2022-02-15,2022,hard,machac t.,dzumhur d.,1.54,2.62,pinnacle
2022-02-15,2022,hard,herbert p.h.,kukushkin m.,1.48,2.83,pinnacle
2022-02-15,2022,hard,tsonga j.w.,simon g.,1.63,2.41,pinnacle
2022-02-15,2022,hard,albot r.,novak d.,1.74,2.21,pinnacle
2022-02-15,2022,hard,gaston h.,moutet c.,3.08,1.42,pinnacle
2022-02-16,2022,hard,bonzi b.,majchrzak k.,1.92,1.97,pinnacle
2022-02-16,2022,hard,pouille l.,griekspoor t.,3.97,1.29,pinnacle
2022-02-16,2022,hard,karatsev a.,rune h.,1.47,2.91,pinnacle
2022-02-16,2022,hard,rublev a.,gasquet r.,1.16,6.05,pinnacle
2022-02-16,2022,hard,ivashka i.,travaglia s.,1.36,3.48,pinnacle
2022-02-17,2022,hard,bonzi b.,herbert p.h.,1.81,2.12,pinnacle
2022-02-17,2022,hard,safiullin r.,machac t.,2.63,1.55,pinnacle
2022-02-17,2022,hard,auger-aliassime f.,tsonga j.w.,1.15,6.31,pinnacle
2022-02-17,2022,hard,tsitsipas s.,gaston h.,1.13,7.3,pinnacle
2022-02-17,2022,hard,pouille l.,albot r.,2.08,1.84,pinnacle
2022-02-18,2022,hard,bonzi b.,karatsev a.,2.39,1.65,pinnacle
2022-02-18,2022,hard,rublev a.,pouille l.,1.13,7.18,pinnacle
2022-02-18,2022,hard,safiullin r.,tsitsipas s.,6.45,1.15,pinnacle
2022-02-18,2022,hard,auger-aliassime f.,ivashka i.,1.3,3.91,pinnacle
2022-02-19,2022,hard,rublev a.,bonzi b.,1.36,3.43,pinnacle
2022-02-19,2022,hard,auger-aliassime f.,safiullin r.,1.18,5.6,pinnacle
2022-02-20,2022,hard,rublev a.,auger-aliassime f.,2.46,1.62,pinnacle
2022-02-14,2022,clay,martinez p.,shang j.,1.1,8.3,pinnacle
2022-02-14,2022,clay,andujar p.,cuevas p.,1.48,2.82,pinnacle
2022-02-14,2022,clay,alcaraz c.,munar j.,1.32,3.69,pinnacle
2022-02-15,2022,clay,kecmanovic m.,meligeni rodrigues f,1.23,4.63,pinnacle
2022-02-15,2022,clay,coria f.,garin c.,2.57,1.56,pinnacle
2022-02-15,2022,clay,verdasco f.,lajovic d.,2.34,1.66,pinnacle
2022-02-15,2022,clay,delbonis f.,galan d.e.,1.75,2.18,pinnacle
2022-02-15,2022,clay,ramos-vinolas a.,londero j.i.,1.84,2.05,pinnacle
2022-02-15,2022,clay,fognini f.,bagnis f.,1.55,2.6,pinnacle
2022-02-15,2022,clay,monteiro t.,baez s.,2.23,1.72,pinnacle
2022-02-15,2022,clay,sonego l.,djere l.,1.62,2.42,pinnacle
2022-02-16,2022,clay,cerundolo f.,paire b.,1.43,3.01,pinnacle
2022-02-16,2022,clay,coria f.,verdasco f.,1.5,2.8,pinnacle
2022-02-16,2022,clay,andujar p.,ramos-vinolas a.,2.37,1.66,pinnacle
2022-02-16,2022,clay,fognini f.,carreno busta p.,2.87,1.48,pinnacle
2022-02-17,2022,clay,schwartzman d.,martinez p.,1.46,2.93,pinnacle
2022-02-17,2022,clay,kecmanovic m.,sonego l.,2.75,1.51,pinnacle
2022-02-18,2022,clay,berrettini m.,monteiro t.,1.34,3.57,pinnacle
2022-02-18,2022,clay,alcaraz c.,delbonis f.,1.25,4.41,pinnacle
2022-02-19,2022,clay,cerundolo f.,kecmanovic m.,2.18,1.75,pinnacle
2022-02-19,2022,clay,schwartzman d.,andujar p.,1.23,4.74,pinnacle
2022-02-19,2022,clay,fognini f.,coria f.,1.57,2.57,pinnacle
2022-02-19,2022,clay,alcaraz c.,berrettini m.,1.61,2.47,pinnacle
2022-02-19,2022,clay,schwartzman d.,cerundolo f.,1.46,2.92,pinnacle
2022-02-20,2022,clay,alcaraz c.,fognini f.,1.33,3.64,pinnacle
2022-02-20,2022,clay,alcaraz c.,schwartzman d.,1.39,3.28,pinnacle
2022-02-22,2022,hard,isner j.,verdasco f.,1.3,3.89,pinnacle
2022-02-22,2022,hard,fritz t.,mannarino a.,1.33,3.62,pinnacle
2022-02-22,2022,hard,gojowczyk p.,nakashima b.,7.32,1.12,pinnacle
2022-02-22,2022,hard,lajovic d.,korda s.,5.03,1.2,pinnacle
2022-02-22,2022,hard,kozlov s.,dimitrov g.,3.72,1.31,pinnacle
2022-02-22,2022,hard,carreno busta p.,otte o.,1.37,3.31,pinnacle
2022-02-22,2022,hard,zverev a.,brooksby j.,1.25,4.4,pinnacle
2022-02-23,2022,hard,paul t.,berrettini m.,3.23,1.39,pinnacle
2022-02-23,2022,hard,nishioka y.,lopez f.,1.27,4.09,pinnacle
2022-02-23,2022,hard,medvedev d.,paire b.,1.06,12.12,pinnacle
2022-02-23,2022,hard,giron m.,millman j.,1.88,2.02,pinnacle
2022-02-23,2022,hard,norrie c.,altmaier d.,1.21,4.89,pinnacle
2022-02-23,2022,hard,nadal r.,kudla d.,1.03,16.92,pinnacle
2022-02-23,2022,hard,andujar p.,hernandez a.,1.17,5.73,pinnacle
2022-02-23,2022,hard,wolf j.j.,sonego l.,2.76,1.5,pinnacle
2022-02-23,2022,hard,tsitsipas s.,djere l.,1.1,8.68,pinnacle
2022-02-24,2022,hard,giron m.,carreno busta p.,3.81,1.31,pinnacle
2022-02-24,2022,hard,norrie c.,isner j.,1.46,2.95,pinnacle
2022-02-24,2022,hard,medvedev d.,andujar p.,1.03,18.36,pinnacle
2022-02-24,2022,hard,paul t.,lajovic d.,1.31,3.81,pinnacle
2022-02-24,2022,hard,nadal r.,kozlov s.,1.01,26.77,pinnacle
2022-02-24,2022,hard,nishioka y.,fritz t.,5.22,1.2,pinnacle
2022-02-24,2022,hard,gojowczyk p.,zverev a.,11.96,1.06,pinnacle
2022-02-24,2022,hard,tsitsipas s.,wolf j.j.,1.17,5.92,pinnacle
2022-02-24,2022,hard,medvedev d.,nishioka y.,1.07,11.57,pinnacle
2022-02-25,2022,hard,tsitsipas s.,giron m.,1.2,5.16,pinnacle
2022-02-25,2022,hard,nadal r.,paul t.,1.11,8.13,pinnacle
2022-02-25,2022,hard,norrie c.,gojowczyk p.,1.13,7.29,pinnacle
2022-02-26,2022,hard,norrie c.,tsitsipas s.,2.65,1.55,pinnacle
2022-02-26,2022,hard,nadal r.,medvedev d.,2.18,1.77,pinnacle
2022-02-27,2022,hard,nadal r.,norrie c.,1.21,5.02,pinnacle
2022-02-21,2022,hard,vesely j.,cilic m.,3.68,1.32,pinnacle
2022-02-21,2022,hard,krajinovic f.,jaziri m.,1.06,12.25,pinnacle
2022-02-21,2022,hard,daniel t.,goffin d.,1.93,1.95,pinnacle
2022-02-21,2022,hard,murray a.,o connell c.,1.49,2.79,pinnacle
2022-02-21,2022,hard,djokovic n.,musetti l.,1.06,12.04,pinnacle
2022-02-22,2022,hard,khachanov k.,de minaur a.,1.75,2.18,pinnacle
2022-02-22,2022,hard,mcdonald m.,karatsev a.,2.25,1.71,pinnacle
2022-02-22,2022,hard,molcan a.,harris l.,2.65,1.53,pinnacle
2022-02-22,2022,hard,kwon s.w.,ivashka i.,2.39,1.63,pinnacle
2022-02-22,2022,hard,sinner j.,davidovich fokina a.,1.34,3.56,pinnacle
2022-02-22,2022,hard,berankis r.,struff j.l.,2.13,1.79,pinnacle
2022-02-22,2022,hard,hurkacz h.,bublik a.,1.62,2.43,pinnacle
2022-02-22,2022,hard,popyrin a.,basilashvili n.,2.2,1.74,pinnacle
2022-02-22,2022,hard,rublev a.,evans d.,1.65,2.37,pinnacle
2022-02-22,2022,hard,bautista agut r.,rinderknech a.,1.41,3.14,pinnacle
2022-02-22,2022,hard,shapovalov d.,fucsovics m.,1.63,2.41,pinnacle
2022-02-23,2022,hard,hurkacz h.,molcan a.,1.31,3.83,pinnacle
2022-02-23,2022,hard,sinner j.,murray a.,1.33,3.65,pinnacle
2022-02-23,2022,hard,mcdonald m.,krajinovic f.,1.58,2.54,pinnacle
2022-02-23,2022,hard,rublev a.,kwon s.w.,1.26,4.34,pinnacle
2022-02-23,2022,hard,berankis r.,popyrin a.,2.64,1.55,pinnacle
2022-02-23,2022,hard,djokovic n.,khachanov k.,1.13,7.38,pinnacle
2022-02-23,2022,hard,vesely j.,bautista agut r.,5.45,1.19,pinnacle
2022-02-23,2022,hard,shapovalov d.,daniel t.,1.26,4.33,pinnacle
2022-02-24,2022,hard,rublev a.,mcdonald m.,1.29,3.98,pinnacle
2022-02-24,2022,hard,hurkacz h.,sinner j.,2.59,1.57,pinnacle
2022-02-24,2022,hard,vesely j.,djokovic n.,14.05,1.05,pinnacle
2022-02-24,2022,hard,shapovalov d.,berankis r.,1.22,5.36,pinnacle
2022-02-25,2022,hard,rublev a.,hurkacz h.,2.0,1.9,pinnacle
2022-02-25,2022,hard,vesely j.,shapovalov d.,3.08,1.43,pinnacle
2022-02-26,2022,hard,rublev a.,vesely j.,1.36,3.44,pinnacle
2022-02-21,2022,clay,londero j.i.,etcheverry t.,1.65,2.36,pinnacle
2022-02-21,2022,clay,bagnis f.,zapata miralles b.,1.76,2.17,pinnacle
2022-02-21,2022,clay,seyboth wild t.,kicker n.,1.64,2.39,pinnacle
2022-02-22,2022,clay,monteiro t.,jarry n.,1.87,2.02,pinnacle
2022-02-22,2022,clay,baez s.,varillas j.p.,1.54,2.62,pinnacle
2022-02-22,2022,clay,kecmanovic m.,cecchinato m.,1.22,4.79,pinnacle
2022-02-22,2022,clay,munar j.,galan d.e.,1.69,2.28,pinnacle
2022-02-22,2022,clay,taberner c.,cerundolo j.m.,1.57,2.55,pinnacle
2022-02-22,2022,clay,dellien h.,lama g.,1.43,3.01,pinnacle
2022-02-22,2022,clay,hanfmann y.,coria f.,1.97,1.92,pinnacle
2022-02-22,2022,clay,pucinelli de almeida m.,rune h.,3.06,1.42,pinnacle
2022-02-23,2022,clay,tabilo a.,olivo r.,1.2,5.17,pinnacle
2022-02-23,2022,clay,baez s.,londero j.i.,1.51,2.77,pinnacle
2022-02-23,2022,clay,bagnis f.,dellien h.,1.73,2.24,pinnacle
2022-02-23,2022,clay,monteiro t.,delbonis f.,2.07,1.85,pinnacle
2022-02-24,2022,clay,ramos-vinolas a.,taberner c.,1.52,2.72,pinnacle
2022-02-24,2022,clay,martinez p.,munar j.,2.23,1.74,pinnacle
2022-02-24,2022,clay,hanfmann y.,seyboth wild t.,1.42,3.1,pinnacle
2022-02-24,2022,clay,kecmanovic m.,pucinelli de almeida m.,1.23,4.74,pinnacle
2022-02-25,2022,clay,tabilo a.,garin c.,1.6,2.51,pinnacle
2022-02-25,2022,clay,baez s.,monteiro t.,1.63,2.42,pinnacle
2022-02-25,2022,clay,ramos-vinolas a.,bagnis f.,1.6,2.5,pinnacle
2022-02-25,2022,clay,martinez p.,hanfmann y.,1.93,1.97,pinnacle
2022-02-26,2022,clay,tabilo a.,kecmanovic m.,1.8,2.13,pinnacle
2022-02-26,2022,clay,baez s.,ramos-vinolas a.,1.99,1.92,pinnacle
2022-02-26,2022,clay,martinez p.,tabilo a.,2.37,1.66,pinnacle
2022-02-27,2022,clay,martinez p.,baez s.,2.3,1.69,pinnacle
2022-03-10,2022,hard,bonzi b.,rinderknech a.,2.02,1.89,pinnacle
2022-03-10,2022,hard,fognini f.,andujar p.,1.54,2.68,pinnacle
2022-03-10,2022,hard,krajinovic f.,lajovic d.,1.62,2.45,pinnacle
2022-03-10,2022,hard,mcdonald m.,fucsovics m.,1.79,2.14,pinnacle
2022-03-10,2022,hard,djere l.,kwon s.w.,2.99,1.45,pinnacle
2022-03-10,2022,hard,davidovich fokina a.,coric b.,1.25,4.48,pinnacle
2022-03-10,2022,hard,musetti l.,giron m.,2.36,1.67,pinnacle
2022-03-10,2022,hard,brooksby j.,carballes baena r.,1.14,6.96,pinnacle
2022-03-10,2022,hard,sock j.,cerundolo j.m.,1.33,3.65,pinnacle
2022-03-10,2022,hard,eubanks c.,cressy m.,2.5,1.6,pinnacle
2022-03-10,2022,hard,coria f.,cuevas p.,1.71,2.27,pinnacle
2022-03-11,2022,hard,wolf j.j.,gaston h.,1.58,2.51,pinnacle
2022-03-11,2022,hard,machac t.,popyrin a.,1.68,2.3,pinnacle
2022-03-11,2022,hard,kyrgios n.,baez s.,1.46,2.94,pinnacle
2022-03-11,2022,hard,martinez p.,sousa j.,1.52,2.68,pinnacle
2022-03-11,2022,hard,korda s.,kokkinakis t.,1.6,2.52,pinnacle
2022-03-11,2022,hard,otte o.,gasquet r.,2.35,1.67,pinnacle
2022-03-11,2022,hard,ruusuvuori e.,kohlschreiber p.,1.27,4.23,pinnacle
2022-03-11,2022,hard,murray a.,daniel t.,1.46,2.93,pinnacle
2022-03-11,2022,hard,munar j.,shang j.,1.26,4.38,pinnacle
2022-03-11,2022,hard,thompson j.,goffin d.,2.49,1.6,pinnacle
2022-03-11,2022,hard,koepfer d.,paire b.,2.11,1.81,pinnacle
2022-03-11,2022,hard,kecmanovic m.,broady l.,1.49,2.83,pinnacle
2022-03-11,2022,hard,paul t.,kukushkin m.,1.25,4.41,pinnacle
2022-03-12,2022,hard,rune h.,humbert u.,2.06,1.86,pinnacle
2022-03-12,2022,hard,millman j.,struff j.l.,1.53,2.5,bet365
2022-03-12,2022,hard,bagnis f.,laaksonen h.,2.54,1.58,pinnacle
2022-03-12,2022,hard,johnson s.,altmaier d.,1.9,2.0,pinnacle
2022-03-12,2022,hard,majchrzak k.,bedene a.,1.25,4.42,pinnacle
2022-03-12,2022,hard,van de zandschulp b.,sandgren t.,1.42,3.14,pinnacle
2022-03-12,2022,hard,querrey s.,griekspoor t.,4.51,1.25,pinnacle
2022-03-12,2022,hard,nakashima b.,mannarino a.,1.63,2.44,pinnacle
2022-03-12,2022,hard,alcaraz c.,mcdonald m.,1.26,4.38,pinnacle
2022-03-12,2022,hard,medvedev d.,machac t.,1.06,11.77,pinnacle
2022-03-12,2022,hard,bautista agut r.,wolf j.j.,1.24,4.55,pinnacle
2022-03-12,2022,hard,evans d.,coria f.,1.18,5.65,pinnacle
2022-03-12,2022,hard,nadal r.,korda s.,1.13,7.05,pinnacle
2022-03-12,2022,hard,opelka r.,musetti l.,1.45,2.99,pinnacle
2022-03-12,2022,hard,norrie c.,martinez p.,1.2,5.23,pinnacle
2022-03-12,2022,hard,ruud c.,eubanks c.,1.17,5.94,pinnacle
2022-03-12,2022,hard,monfils g.,krajinovic f.,1.55,2.65,pinnacle
2022-03-12,2022,hard,shapovalov d.,davidovich fokina a.,1.45,2.97,pinnacle
2022-03-12,2022,hard,bonzi b.,sonego l.,1.99,1.92,pinnacle
2022-03-13,2022,hard,sinner j.,djere l.,1.11,8.33,pinnacle
2022-03-13,2022,hard,tsitsipas s.,sock j.,1.19,5.46,pinnacle
2022-03-13,2022,hard,basilashvili n.,fognini f.,1.98,1.93,pinnacle
2022-03-13,2022,hard,brooksby j.,khachanov k.,1.88,2.02,pinnacle
2022-03-13,2022,hard,kyrgios n.,delbonis f.,1.2,5.17,pinnacle
2022-03-13,2022,hard,kecmanovic m.,cilic m.,2.43,1.62,pinnacle
2022-03-13,2022,hard,isner j.,querrey s.,1.36,3.4,pinnacle
2022-03-13,2022,hard,johnson s.,karatsev a.,2.94,1.45,pinnacle
2022-03-13,2022,hard,rublev a.,koepfer d.,1.07,10.18,pinnacle
2022-03-13,2022,hard,bublik a.,murray a.,2.43,1.62,pinnacle
2022-03-13,2022,hard,van de zandschulp b.,auger-aliassime f.,4.42,1.25,pinnacle
2022-03-13,2022,hard,fritz t.,majchrzak k.,1.24,4.44,pinnacle
2022-03-13,2022,hard,hurkacz h.,otte o.,1.24,4.55,pinnacle
2022-03-13,2022,hard,schwartzman d.,ruusuvuori e.,1.69,2.28,pinnacle
2022-03-13,2022,hard,harris l.,bagnis f.,1.64,2.38,pinnacle
2022-03-13,2022,hard,berrettini m.,rune h.,1.33,3.59,pinnacle
2022-03-14,2022,hard,tiafoe f.,nakashima b.,2.59,1.56,pinnacle
2022-03-14,2022,hard,de minaur a.,millman j.,1.37,3.35,pinnacle
2022-03-14,2022,hard,dimitrov g.,thompson j.,1.36,3.4,pinnacle
2022-03-14,2022,hard,munar j.,carreno busta p.,3.0,1.44,pinnacle
2022-03-14,2022,hard,paul t.,zverev a.,3.98,1.29,pinnacle
2022-03-14,2022,hard,alcaraz c.,bautista agut r.,1.46,2.93,pinnacle
2022-03-14,2022,hard,monfils g.,medvedev d.,7.08,1.13,pinnacle
2022-03-14,2022,hard,nadal r.,evans d.,1.11,8.3,pinnacle
2022-03-14,2022,hard,opelka r.,shapovalov d.,2.03,1.88,pinnacle
2022-03-15,2022,hard,sinner j.,bonzi b.,1.25,4.44,pinnacle
2022-03-15,2022,hard,brooksby j.,tsitsipas s.,2.34,1.68,pinnacle
2022-03-15,2022,hard,norrie c.,basilashvili n.,1.24,4.54,pinnacle
2022-03-15,2022,hard,kyrgios n.,ruud c.,2.06,1.85,pinnacle
2022-03-15,2022,hard,kecmanovic m.,van de zandschulp b.,2.31,1.69,pinnacle
2022-03-15,2022,hard,berrettini m.,harris l.,1.3,3.92,pinnacle
2022-03-15,2022,hard,fritz t.,munar j.,1.18,5.76,pinnacle
2022-03-15,2022,hard,de minaur a.,paul t.,2.18,1.77,pinnacle
2022-03-15,2022,hard,isner j.,schwartzman d.,2.08,1.84,pinnacle
2022-03-16,2022,hard,hurkacz h.,johnson s.,1.32,3.76,pinnacle
2022-03-16,2022,hard,dimitrov g.,bublik a.,1.83,2.09,pinnacle
2022-03-16,2022,hard,rublev a.,tiafoe f.,1.43,3.06,pinnacle
2022-03-16,2022,hard,kecmanovic m.,berrettini m.,3.01,1.44,pinnacle
2022-03-16,2022,hard,fritz t.,de minaur a.,1.71,2.26,pinnacle
2022-03-16,2022,hard,kyrgios n.,sinner j.,2.04,1.87,pinnacle
2022-03-16,2022,hard,nadal r.,opelka r.,1.27,4.2,pinnacle
2022-03-16,2022,hard,dimitrov g.,isner j.,2.09,1.83,pinnacle
2022-03-16,2022,hard,rublev a.,hurkacz h.,1.6,2.51,pinnacle
2022-03-17,2022,hard,alcaraz c.,monfils g.,1.41,3.19,pinnacle
2022-03-17,2022,hard,norrie c.,brooksby j.,1.76,2.2,pinnacle
2022-03-17,2022,hard,nadal r.,kyrgios n.,1.41,3.14,pinnacle
